"file","StockUnit","Metric","SSP","Year","Mean_Temperature","Assessment_Mean","Temp_Anomaly"
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2056,9.01677341194627,7.37715296199792,1.63962044994835
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2057,9.88794528431034,7.37715296199792,2.51079232231242
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2058,8.92024796468131,7.37715296199792,1.54309500268339
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2059,8.68789369141833,7.37715296199792,1.3107407294204
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2060,8.88256651925744,7.37715296199792,1.50541355725951
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2061,8.9721732515726,7.37715296199792,1.59502028957468
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2062,8.46676165420816,7.37715296199792,1.08960869221024
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2063,8.72596699258555,7.37715296199792,1.34881403058762
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2064,8.99370858728515,7.37715296199792,1.61655562528723
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2065,9.3865449974996,7.37715296199792,2.00939203550168
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2066,9.11460964294694,7.37715296199792,1.73745668094902
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2067,8.9427153228973,7.37715296199792,1.56556236089938
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2068,8.22361254218202,7.37715296199792,0.846459580184095
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2069,8.04874930174454,7.37715296199792,0.671596339746615
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2070,8.4291594410535,7.37715296199792,1.05200647905558
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2071,8.86970163028433,7.37715296199792,1.49254866828641
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2072,8.78256064853313,7.37715296199792,1.4054076865352
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2073,9.60187408539079,7.37715296199792,2.22472112339287
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2074,9.09482664306712,7.37715296199792,1.7176736810692
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2075,9.43753716175601,7.37715296199792,2.06038419975809
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2076,10.0710605414017,7.37715296199792,2.69390757940378
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2077,10.2880326656081,7.37715296199792,2.91087970361018
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2078,9.94482225024182,7.37715296199792,2.5676692882439
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2079,9.40498929201446,7.37715296199792,2.02783633001653
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2080,9.48821944301913,7.37715296199792,2.11106648102121
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2081,10.2671180612552,7.37715296199792,2.88996509925728
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2082,9.55733466888807,7.37715296199792,2.18018170689014
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2083,9.68080774952906,7.37715296199792,2.30365478753114
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2084,9.63661452642879,7.37715296199792,2.25946156443087
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2085,9.06271743093218,7.37715296199792,1.68556446893426
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2086,9.82512452424683,7.37715296199792,2.44797156224891
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2087,9.73528497115425,7.37715296199792,2.35813200915633
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2088,9.86510758059365,7.37715296199792,2.48795461859573
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2089,9.59964057051617,7.37715296199792,2.22248760851825
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2090,9.64506366874861,7.37715296199792,2.26791070675069
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2091,10.1703037880963,7.37715296199792,2.79315082609838
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2092,10.0135709239829,7.37715296199792,2.63641796198498
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2093,9.91657881351732,7.37715296199792,2.5394258515194
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2094,9.70179693121347,7.37715296199792,2.32464396921555
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2095,10.5014959436026,7.37715296199792,3.12434298160468
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2096,9.97581727341836,7.37715296199792,2.59866431142043
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2097,10.3542209218007,7.37715296199792,2.97706795980277
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2098,11.0131659002778,7.37715296199792,3.63601293827988
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2099,10.1285907927507,7.37715296199792,2.75143783075278
"SSP245_TOBGOM_COD.RDS","codWGOM","BT","SSP245",2100,9.99085852092838,7.37715296199792,2.61370555893046
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1970,10.1299155954989,11.3591740701337,-1.22925847463484
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1971,10.9793668273073,11.3591740701337,-0.379807242826438
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1972,11.6697433193278,11.3591740701337,0.310569249194062
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1973,10.8890838827406,11.3591740701337,-0.470090187393138
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1974,10.8030425000635,11.3591740701337,-0.556131570070239
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1975,11.7107245474869,11.3591740701337,0.351550477353161
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1976,9.90693406673692,11.3591740701337,-1.45224000339682
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1977,9.87776195395807,11.3591740701337,-1.48141211617567
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1978,9.89828280158665,11.3591740701337,-1.46089126854709
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1979,10.4076325620924,11.3591740701337,-0.951541508041338
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1980,10.9987154510451,11.3591740701337,-0.360458619088638
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1981,10.972348872475,11.3591740701337,-0.386825197658739
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1982,10.9078909690336,11.3591740701337,-0.451283101100138
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1983,10.53422287088,11.3591740701337,-0.824951199253737
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1984,10.9489473105958,11.3591740701337,-0.410226759537938
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1985,10.9566474046766,11.3591740701337,-0.402526665457138
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1986,10.3015367185107,11.3591740701337,-1.05763735162304
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1987,11.0067681342178,11.3591740701337,-0.352405935915938
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1988,10.8231638162032,11.3591740701337,-0.536010253930538
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1989,12.4991697370636,11.3591740701337,1.13999566692986
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1990,11.6658307223587,11.3591740701337,0.306656652224962
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1991,11.9102087862003,11.3591740701337,0.551034716066562
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1992,10.9117328350588,11.3591740701337,-0.447441235074939
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1993,10.4694682417449,11.3591740701337,-0.889705828388838
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1994,11.0489780624461,11.3591740701337,-0.310196007687638
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1995,11.3756704060928,11.3591740701337,0.0164963359590615
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1996,11.1387394075808,11.3591740701337,-0.220434662552938
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1997,10.6919683568966,11.3591740701337,-0.667205713237138
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1998,10.7136136161615,11.3591740701337,-0.645560453972239
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",1999,10.7677011990399,11.3591740701337,-0.591472871093838
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2000,9.86367538315909,11.3591740701337,-1.49549868697465
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2001,10.5013216365198,11.3591740701337,-0.857852433613939
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2002,11.0780142088114,11.3591740701337,-0.281159861322339
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2003,9.79328238890038,11.3591740701337,-1.56589168123336
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2004,10.6301399915115,11.3591740701337,-0.729034078622238
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2005,10.7952914572651,11.3591740701337,-0.563882612868639
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2006,11.4982823010557,11.3591740701337,0.139108230921961
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2007,10.9434031954463,11.3591740701337,-0.415770874687439
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2008,12.0287182233348,11.3591740701337,0.669544153201061
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2009,12.2451358054736,11.3591740701337,0.885961735339862
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2010,11.3607894260691,11.3591740701337,0.00161535593536222
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2011,11.6271063289287,11.3591740701337,0.267932258794962
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2012,10.7805104385992,11.3591740701337,-0.578663631534539
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2013,11.8489453114338,11.3591740701337,0.489771241300062
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2014,10.9781311580113,11.3591740701337,-0.381042912122439
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2015,10.4037354072429,11.3591740701337,-0.955438662890838
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2016,12.0172722490678,11.3591740701337,0.658098178934061
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2017,12.4694158388221,11.3591740701337,1.11024176868836
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2018,12.5376214643443,11.3591740701337,1.17844739421056
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2019,13.0527119760928,11.3591740701337,1.69353790595906
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2020,12.8964270852367,11.3591740701337,1.53725301510296
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2021,12.494573394112,11.3591740701337,1.13539932397826
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2022,13.8744338912253,11.3591740701337,2.51525982109156
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2023,13.0809389878504,11.3591740701337,1.72176491771666
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2024,12.9454483648265,11.3591740701337,1.58627429469276
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2025,13.1752700361406,11.3591740701337,1.81609596600686
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2026,13.2893221357594,11.3591740701337,1.93014806562566
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2027,13.1335846646232,11.3591740701337,1.77441059448946
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2028,12.2263513245198,11.3591740701337,0.867177254386062
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2029,12.2786851930322,11.3591740701337,0.919511122898461
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2030,12.1977182672631,11.3591740701337,0.838544197129362
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2031,12.3401276203416,11.3591740701337,0.980953550207861
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2032,12.6329497597973,11.3591740701337,1.27377568966356
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2033,12.6413466749724,11.3591740701337,1.28217260483866
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2034,12.6873566556421,11.3591740701337,1.32818258550836
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2035,12.5316633248181,11.3591740701337,1.17248925468436
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2036,12.4345320340269,11.3591740701337,1.07535796389316
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2037,13.346693519924,11.3591740701337,1.98751944979026
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2038,13.7232101316037,11.3591740701337,2.36403606146996
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2039,13.4807088449135,11.3591740701337,2.12153477477976
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2040,12.6652591438767,11.3591740701337,1.30608507374296
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2041,12.851622153217,11.3591740701337,1.49244808308326
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2042,13.0233259621614,11.3591740701337,1.66415189202766
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2043,12.4993423236823,11.3591740701337,1.14016825354856
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2044,13.4483902694276,11.3591740701337,2.08921619929386
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2045,13.5114313155228,11.3591740701337,2.15225724538906
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2046,13.2481712957347,11.3591740701337,1.88899722560096
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2047,13.9693895517669,11.3591740701337,2.61021548163316
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2048,13.5586117649671,11.3591740701337,2.19943769483336
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2049,14.6493176406955,11.3591740701337,3.29014357056176
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2050,13.0894583767245,11.3591740701337,1.73028430659076
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2051,12.7292809788485,11.3591740701337,1.37010690871476
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2052,12.9639983301577,11.3591740701337,1.60482426002396
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2053,13.8134401499114,11.3591740701337,2.45426607977766
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2054,13.6987488675562,11.3591740701337,2.33957479742246
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2055,13.7761449570982,11.3591740701337,2.41697088696446
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2056,13.4948691237787,11.3591740701337,2.13569505364496
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2057,14.1409856636332,11.3591740701337,2.78181159349946
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2058,13.9230306749759,11.3591740701337,2.56385660484216
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2059,13.5161890035831,11.3591740701337,2.15701493344936
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2060,13.5934926021173,11.3591740701337,2.23431853198356
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2061,13.5833832610468,11.3591740701337,2.22420919091306
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2062,13.2076244739272,11.3591740701337,1.84845040379346
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2063,12.860627276853,11.3591740701337,1.50145320671926
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2064,13.5065957312258,11.3591740701337,2.14742166109206
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2065,13.0907468511451,11.3591740701337,1.73157278101136
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2066,12.8323218179786,11.3591740701337,1.47314774784486
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2067,12.9390039686831,11.3591740701337,1.57982989854936
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2068,12.2173673407632,11.3591740701337,0.858193270629462
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2069,12.6731050870433,11.3591740701337,1.31393101690956
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2070,12.5472535441381,11.3591740701337,1.18807947400436
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2071,13.402737096822,11.3591740701337,2.04356302668826
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2072,13.2158827669132,11.3591740701337,1.85670869677946
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2073,14.3032504780692,11.3591740701337,2.94407640793546
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2074,13.8851386390117,11.3591740701337,2.52596456887796
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2075,14.5160298199387,11.3591740701337,3.15685574980496
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2076,14.667391779408,11.3591740701337,3.30821770927426
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2077,15.4942767042551,11.3591740701337,4.13510263412136
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2078,14.7983833123438,11.3591740701337,3.43920924221006
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2079,14.0525677728357,11.3591740701337,2.69339370270196
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2080,14.1799417412799,11.3591740701337,2.82076767114616
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2081,14.8142535446593,11.3591740701337,3.45507947452556
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2082,14.408233256962,11.3591740701337,3.04905918682826
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2083,14.3406984441769,11.3591740701337,2.98152437404316
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2084,14.0488573927317,11.3591740701337,2.68968332259796
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2085,13.9369010457341,11.3591740701337,2.57772697560036
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2086,14.2579334347885,11.3591740701337,2.89875936465476
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2087,13.4961119485938,11.3591740701337,2.13693787846006
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2088,13.2260814909609,11.3591740701337,1.86690742082716
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2089,13.7409299749765,11.3591740701337,2.38175590484276
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2090,13.3270606248275,11.3591740701337,1.96788655469376
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2091,13.9003821497378,11.3591740701337,2.54120807960406
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2092,13.8201485521305,11.3591740701337,2.46097448199676
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2093,13.7175754357569,11.3591740701337,2.35840136562316
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2094,13.9098128614959,11.3591740701337,2.55063879136216
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2095,14.7201113292149,11.3591740701337,3.36093725908116
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2096,14.1099745217317,11.3591740701337,2.75080045159796
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2097,14.5080090114049,11.3591740701337,3.14883494127116
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2098,15.6940657177327,11.3591740701337,4.33489164759896
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2099,13.9284027982202,11.3591740701337,2.56922872808646
"SSP245_TOSGOM_COD.RDS","codWGOM","SST","SSP245",2100,13.7069428390598,11.3591740701337,2.34776876892606
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1970,7.36014636658734,7.40967374661402,-0.0495273800266771
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1971,7.99010096632916,7.40967374661402,0.580427219715142
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1972,8.0617320581993,7.40967374661402,0.652058311585283
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1973,7.86605983180289,7.40967374661402,0.456386085188872
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1974,7.66323991784398,7.40967374661402,0.253566171229963
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1975,7.60610108819808,7.40967374661402,0.196427341584062
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1976,7.22208607670683,7.40967374661402,-0.187587669907187
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1977,7.30601703676378,7.40967374661402,-0.103656709850237
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1978,7.08020282991184,7.40967374661402,-0.329470916702178
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1979,7.08412582992767,7.40967374661402,-0.325547916686348
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1980,7.78126779698437,7.40967374661402,0.371594050370352
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1981,7.74889436760304,7.40967374661402,0.339220620989023
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1982,7.71571895232112,7.40967374661402,0.306045205707102
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1983,7.79570610286286,7.40967374661402,0.386032356248842
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1984,7.83138508308008,7.40967374661402,0.421711336466062
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1985,7.8742839222369,7.40967374661402,0.464610175622883
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1986,7.82276687903434,7.40967374661402,0.413093132420323
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1987,7.67835490940521,7.40967374661402,0.268681162791193
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1988,7.33515265136032,7.40967374661402,-0.0745210952536972
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1989,7.93596934087528,7.40967374661402,0.526295594261263
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1990,7.77148073519239,7.40967374661402,0.361806988578373
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1991,7.6697213849666,7.40967374661402,0.260047638352582
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1992,7.33597136891407,7.40967374661402,-0.0737023776999477
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1993,6.55829997536559,7.40967374661402,-0.851373771248428
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1994,7.19870356225079,7.40967374661402,-0.210970184363227
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1995,6.7857932317331,7.40967374661402,-0.623880514880917
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1996,7.09660217273309,7.40967374661402,-0.313071573880928
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1997,7.169774967395,7.40967374661402,-0.239898779219017
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1998,6.90566068510091,7.40967374661402,-0.504013061513107
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",1999,7.02030371701495,7.40967374661402,-0.389370029599068
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2000,6.82320358027583,7.40967374661402,-0.586470166338187
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2001,6.73388513837542,7.40967374661402,-0.675788608238597
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2002,6.5975005546712,7.40967374661402,-0.812173191942818
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2003,6.30921441486904,7.40967374661402,-1.10045933174498
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2004,6.38957023131921,7.40967374661402,-1.02010351529481
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2005,6.09083701187039,7.40967374661402,-1.31883673474363
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2006,6.75226773593737,7.40967374661402,-0.657406010676647
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2007,6.80861679856081,7.40967374661402,-0.601056948053207
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2008,7.30847428777944,7.40967374661402,-0.101199458834578
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2009,8.01462767435157,7.40967374661402,0.604953927737552
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2010,7.55938837928061,7.40967374661402,0.149714632666592
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2011,8.04441855279555,7.40967374661402,0.634744806181533
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2012,7.52922448800958,7.40967374661402,0.119550741395563
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2013,7.66159715815361,7.40967374661402,0.251923411539592
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2014,7.37938201827292,7.40967374661402,-0.0302917283410977
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2015,7.6031900903453,7.40967374661402,0.193516343731282
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2016,7.55264287409575,7.40967374661402,0.142969127481733
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2017,7.69115193586172,7.40967374661402,0.281478189247703
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2018,8.1689134590374,7.40967374661402,0.759239712423383
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2019,8.23594364749719,7.40967374661402,0.826269900883173
"SSP370_TOBGOM_COD.RDS","codWGOM","BT","SSP370",2020,7.82993222911906,7.40967374661402,0.420258482505043
