"year","Temp_Anomaly","SSP","temp"
2032,0.873288946555405,"SSP245",8.61981148748874
2033,0.538714749535556,"SSP245",8.28523729046889
2034,0.490164647278966,"SSP245",8.2366871882123
2035,0.286793094652676,"SSP245",8.03331563558601
2036,0.700030820773396,"SSP245",8.44655336170673
2037,1.65132357229001,"SSP245",9.39784611322334
2038,0.993206534562287,"SSP245",8.73972907549562
2039,1.64577345513793,"SSP245",9.39229599607126
2040,1.20060581145464,"SSP245",8.94712835238797
2041,0.713392548397106,"SSP245",8.45991508933044
2042,1.41988734240255,"SSP245",9.16640988333588
2043,1.32393283055573,"SSP245",9.07045537148906
2044,1.66222171732988,"SSP245",9.40874425826322
2045,1.18919463731625,"SSP245",8.93571717824958
2046,0.757165210650715,"SSP245",8.50368775158405
2047,2.10489758145873,"SSP245",9.85142012239206
2048,1.7722210544127,"SSP245",9.51874359534603
2049,2.05338947949587,"SSP245",9.7999120204292
2050,1.31600165827565,"SSP245",9.06252419920898
2051,0.657877496373716,"SSP245",8.40440003730705
2052,1.94502130242252,"SSP245",9.69154384335585
2053,1.84859394749637,"SSP245",9.5951164884297
2054,1.63143918123195,"SSP245",9.37796172216528
2055,1.36602967756766,"SSP245",9.11255221850099
2056,1.96592773432455,"SSP245",9.71245027525788
2057,2.88446142509504,"SSP245",10.6309839660284
2058,1.678603842208,"SSP245",9.42512638314133
2059,1.4444178729461,"SSP245",9.19094041387943
2060,1.70810580203142,"SSP245",9.45462834296475
2061,1.83373631642609,"SSP245",9.58025885735942
2062,1.37595936690689,"SSP245",9.12248190784022
2063,1.6080893119807,"SSP245",9.35461185291403
2064,1.95089777316997,"SSP245",9.6974203141033
2065,2.33482236641425,"SSP245",10.0813449073476
2066,2.10639277589385,"SSP245",9.85291531682718
2067,1.905751886885,"SSP245",9.65227442781834
2068,1.03030725553553,"SSP245",8.77682979646886
2069,0.834462578019135,"SSP245",8.58098511895247
2070,1.25157648728639,"SSP245",8.99809902821972
2071,1.72889641472903,"SSP245",9.47541895566236
2072,1.61908000259803,"SSP245",9.36560254353136
2073,2.58093933554554,"SSP245",10.3274618764789
2074,1.94149819618811,"SSP245",9.68802073712144
2075,2.30266612660948,"SSP245",10.0491886675428
2076,3.11664068421364,"SSP245",10.863163225147
2077,3.31184046445074,"SSP245",11.0583630053841
2078,2.92787677623604,"SSP245",10.6743993171694
2079,2.31077985940157,"SSP245",10.0573024003349
2080,2.4794601912221,"SSP245",10.2259827321554
2081,3.34670459492493,"SSP245",11.0932271358583
2082,2.46813999874882,"SSP245",10.2146625396821
2083,2.66343522021384,"SSP245",10.4099577611472
2084,2.67208494181354,"SSP245",10.4186074827469
2085,1.97586028582205,"SSP245",9.72238282675538
2086,2.92257917898674,"SSP245",10.6691017199201
2087,2.80856318593653,"SSP245",10.5550857268699
2088,3.03089081850004,"SSP245",10.7774133594334
2089,2.65083231080774,"SSP245",10.3973548517411
2090,2.89099942792664,"SSP245",10.63752196886
2091,3.32628676613804,"SSP245",11.0728093070714
2092,3.18692140188164,"SSP245",10.933443942815
2093,3.12507660792614,"SSP245",10.8715991488595
2094,2.74947130118724,"SSP245",10.4959938421206
2095,3.58970337544804,"SSP245",11.3362259163814
2096,3.05483497841644,"SSP245",10.8013575193498
2097,3.46157827440394,"SSP245",11.2081008153373
2098,4.16616322262574,"SSP245",11.9126857635591
2099,3.33914973798884,"SSP245",11.0856722789222
2100,3.15390857577954,"SSP245",10.9004311167129
1959,-1.10821535885,"SSP370",6.63830718208333
1960,-1.35503957393333,"SSP370",6.391482967
1961,-1.44668733568333,"SSP370",6.29983520525
1962,-1.41121822701667,"SSP370",6.33530431391667
1963,-1.10240723476667,"SSP370",6.64411530616667
1964,-0.76473451785,"SSP370",6.98178802308333
1965,-1.38480351235,"SSP370",6.36171902858333
1966,-1.2768826836,"SSP370",6.46963985733333
1967,-1.32936744351667,"SSP370",6.41715509741667
1968,-1.59940665093333,"SSP370",6.14711589
1969,-1.52780751135,"SSP370",6.21871502958333
1970,-1.00392861926667,"SSP370",6.74259392166667
1971,-1.09175695651667,"SSP370",6.65476558441667
1972,-0.829697027933333,"SSP370",6.916825513
1973,-0.868682200933334,"SSP370",6.87784034
1974,-0.301685987516667,"SSP370",7.44483655341667
1975,0.289528494066666,"SSP370",8.036051035
1976,0.3988259304,"SSP370",8.14534847133333
1977,-0.848608254433334,"SSP370",6.8979142865
1978,-1.02206139793333,"SSP370",6.724461143
1979,-1.24492805176667,"SSP370",6.50159448916667
1980,-0.99180699935,"SSP370",6.75471554158333
1981,-1.31180358918333,"SSP370",6.43471895175
1982,-1.18440210801667,"SSP370",6.56212043291667
1983,-0.773448507266667,"SSP370",6.97307403366667
1984,-0.510453940100001,"SSP370",7.23606860083333
1985,-0.172207306766667,"SSP370",7.57431523416667
1986,0.01053732965,"SSP370",7.75705987058333
1987,-0.564040971516667,"SSP370",7.18248156941667
1988,-0.40067840835,"SSP370",7.34584413258333
1989,-0.627533201266667,"SSP370",7.11898933966667
1990,-0.3560276481,"SSP370",7.39049489283333
1991,0.0399866777333333,"SSP370",7.78650921866667
1992,-1.10441498718333,"SSP370",6.64210755375
1993,-0.4763341891,"SSP370",7.27018835183333
1994,0.268063779983334,"SSP370",8.01458632091667
1995,0.311003263400001,"SSP370",8.05752580433333
1996,-0.16665563685,"SSP370",7.57986690408333
1997,0.132067596733333,"SSP370",7.87859013766667
1998,-0.69709128735,"SSP370",7.04943125358333
1999,0.125588153983333,"SSP370",7.87211069491667
2000,0.326269883233333,"SSP370",8.07279242416667
2001,0.0812748492333331,"SSP370",7.82779739016667
2002,0.407624689566666,"SSP370",8.1541472305
2003,-0.547864156433334,"SSP370",7.1986583845
2004,-1.13513044176667,"SSP370",6.61139209916667
2005,-0.748666494683333,"SSP370",6.99785604625
2006,0.298561356983334,"SSP370",8.04508389791667
2007,-0.492117700766666,"SSP370",7.25440484016667
2008,-0.4736164151,"SSP370",7.27290612583333
2009,-0.3119511686,"SSP370",7.43457137233333
2010,0.280024247233333,"SSP370",8.02654678816667
2011,0.654984435816666,"SSP370",8.40150697675
2012,1.43200361531667,"SSP370",9.17852615625
2013,1.08369787206667,"SSP370",8.830220413
2014,0.916919871483333,"SSP370",8.66344241241667
2015,1.00827850631667,"SSP370",8.75480104725
2016,1.52278328565,"SSP370",9.26930582658333
2017,1.12955600265,"SSP370",8.87607854358333
2018,1.05420982415,"SSP370",8.80073236508333
2019,1.14520496906667,"SSP370",8.89172751
2020,2.10509380348333,"SSP370",9.85161634441667
2021,1.82810884815,"SSP370",9.57463138908333
2022,0.86375400202615,"SSP370",8.61027654295948
2023,1.23922780218578,"SSP370",8.98575034311911
2024,1.28321273815064,"SSP370",9.02973527908397
2025,-0.27576030458723,"SSP370",7.4707622363461
2026,0.36706220059168,"SSP370",8.11358474152501
2027,0.775303336325139,"SSP370",8.52182587725847
2028,-0.23686252855119,"SSP370",7.50966001238214
2029,-0.13161923794519,"SSP370",7.61490330298814
2030,0.28083231085823,"SSP370",8.02735485179156
2031,-0.56622721717471,"SSP370",7.18029532375862
2032,0.0617841979435498,"SSP370",7.80830673887688
2033,0.93606287729172,"SSP370",8.68258541822505
2034,1.10836677471797,"SSP370",8.8548893156513
2035,1.22576160237903,"SSP370",8.97228414331236
2036,0.68823636123112,"SSP370",8.43475890216445
2037,0.830135845910929,"SSP370",8.57665838684426
2038,0.188278218451,"SSP370",7.93480075938433
2039,0.426225485461099,"SSP370",8.17274802639443
2040,0.481768117405119,"SSP370",8.22829065833845
2041,0.20181109598705,"SSP370",7.94833363692038
2042,1.03386546293894,"SSP370",8.78038800387227
2043,2.06007919175284,"SSP370",9.80660173268617
2044,1.5022130498432,"SSP370",9.24873559077653
2045,0.632434166386011,"SSP370",8.37895670731934
2046,0.809024253118601,"SSP370",8.55554679405193
2047,0.868867901733941,"SSP370",8.61539044266727
2048,1.05086546545937,"SSP370",8.7973880063927
2049,0.793750869433079,"SSP370",8.54027341036641
2050,0.84613564502625,"SSP370",8.59265818595958
2051,1.56403647241138,"SSP370",9.31055901334471
2052,2.52570695173172,"SSP370",10.2722294926651
2053,1.02309363830657,"SSP370",8.7696161792399
2054,2.32524831045241,"SSP370",10.0717708513857
2055,1.38873486212322,"SSP370",9.13525740305655
2056,1.95091146945953,"SSP370",9.69743401039286
2057,2.20102204686119,"SSP370",9.94754458779452
2058,2.43923923946562,"SSP370",10.185761780399
2059,2.22616716430301,"SSP370",9.97268970523634
2060,3.02111903917222,"SSP370",10.7676415801056
2061,2.80021730695452,"SSP370",10.5467398478879
2062,2.14415172372545,"SSP370",9.89067426465878
2063,2.02772082919166,"SSP370",9.77424337012499
2064,2.65310427552182,"SSP370",10.3996268164552
2065,3.47549744651432,"SSP370",11.2220199874477
2066,2.66096242586772,"SSP370",10.4074849668011
2067,2.88145993982042,"SSP370",10.6279824807538
2068,2.04985131172907,"SSP370",9.7963738526624
2069,2.98871259666622,"SSP370",10.7352351375996
2070,1.84646808964865,"SSP370",9.59299063058198
2071,3.25900255589262,"SSP370",11.005525096826
2072,2.94793709209992,"SSP370",10.6944596330333
2073,3.35202817440032,"SSP370",11.0985507153337
2074,4.05786743027822,"SSP370",11.8043899712116
