"YEAR","T","DOWN_T","TANOM","TANOM_STD"
1980,16.92882919312,10.1020650906491,0.559879302984999,9.5421857876641
1981,17.06908035278,10.2423162503091,0.700130462644999,9.5421857876641
1982,16.96397972107,10.1372156185991,0.595029830935001,9.5421857876641
1983,16.58745002747,9.7606859249991,0.218500137334999,9.5421857876641
1984,16.77373695374,9.9469728512691,0.404787063604999,9.5421857876641
1985,16.75244903564,9.92568493316911,0.383499145505002,9.5421857876641
1986,17.10014343262,10.2733793301491,0.731193542485002,9.5421857876641
1987,17.0062713623,10.1795072598291,0.637321472165002,9.5421857876641
1988,16.39998054504,9.5732164425691,0.031030654904999,9.5421857876641
1989,16.99110794067,10.1643438381991,0.622158050534999,9.5421857876641
1990,16.95992660522,10.1331625027491,0.590976715085002,9.5421857876641
1991,16.77369880676,9.9469347042891,0.404748916625,9.5421857876641
