1,7,1,3,100,0,0,0,0,0,0.251597148,0,0,0,0,0.748402852
1,7,1,4,100,0,0,0,0,0,0.298408488,0,0,0,0,0.701591512
1,9,1,2,100,0,0,0,0,0,0.016016014,0,0,0,0,0.983983986
1,10,1,3,100,0,0,0,0,0,0.000652907,0,0,0,0,0.999347093
1,11,1,3,100,0,0,0,0,0,0.202278043,0,0,0,0,0.797721957
1,12,1,1,100,0,0,0,0,0,0.033821023,0,0,0,0,0.966178977
1,12,1,2,100,0.03923417,0,0,0,0,0,0,0,0,0,0.96076583
1,12,1,4,100,0.624945751,0,0,0,0,0,0,0,0,0,0.375054249
1,13,1,2,100,0,0,0,0,0,0.044963366,0,0,0,0,0.955036634
1,13,1,3,100,0,0.148311533,0,0,0,0.155985042,0,0,0,0,0.695703425
1,13,1,4,100,0,0.458104142,0,0,0,0.282879307,0,0,0,0,0.259016551
1,13,1,5,100,0,0.971581248,0,0,0,0,0,0,0,0,0.028418752
1,14,1,1,100,0,0,0,0,0,0.306756243,0,0,0,0,0.693243757
1,14,1,3,100,0,0,0,0,0,0.053704877,0,0,0,0,0.946295123
1,15,1,2,100,0,0,0,0,0,0.015541805,0,0,0,0,0.984458195
1,15,1,3,100,0,0.065685968,0,0,0,0,0,0,0,0,0.934314032
1,16,1,2,100,0,0,0,0,0,0.440291559,0,0,0,0,0.559708441
1,16,1,3,100,0,0,0,0,0,0.681683168,0,0,0,0,0.318316832
1,16,1,4,100,0,0,0,0,0,0.815316583,0,0,0,0,0.184683417
1,18,1,1,100,0.229508197,0.039201711,0,0,0,0,0,0,0,0,0.731290093
1,18,1,3,100,0.021085714,0.126514283,0,0,0,0.04934057,0,0,0,0,0.803059433
1,18,1,4,100,0,0.142525914,0,0,0,0,0,0,0,0,0.857474086
1,19,1,2,100,0,0.212283428,0,0,0,0,0,0,0,0,0.787716572
1,19,1,3,100,0,0.207841126,0,0,0,0.081605306,0,0,0,0,0.710553568
1,19,1,4,100,0,0.025364228,0,0,0,0,0,0,0,0,0.974635772
1,20,1,3,100,0,0.115022136,0,0,0,0,0,0,0,0,0.884977864
1,21,1,2,100,0,0.064153056,0,0,0,0,0,0,0,0,0.935846944
1,21,1,3,100,0,0.215278266,0.00087654,0,0,0,0,0,0,0,0.783845194
