1,7,1,3,100,0,0,0,0,0,0.261865704,0,0,0,0,0.738134296
1,9,1,2,100,0,0,0,0,0,0.011362482,0,0,0,0,0.988637518
1,10,1,3,100,0,0,0,0,0,0.000417845,0,0,0,0,0.999582155
1,11,1,3,100,0,0,0,0,0,0.20339503,0,0,0,0,0.79660497
1,12,1,2,100,0.026938482,0,0,0,0,0.010775393,0,0,0,0,0.962286125
1,12,1,3,100,0.571156592,0,0,0,0,0,0,0,0,0,0.428843408
1,13,1,2,100,0,0,0,0,0,0.03117877,0,0,0,0,0.96882123
1,13,1,3,100,0,0.072377524,0,0,0,0.37045754,0,0,0,0,0.557164936
1,13,1,4,100,0,0.969120303,0,0,0,0.003303819,0,0,0,0,0.027575878
1,14,1,1,100,0,0,0,0,0,0.961538462,0,0,0,0,0.038461538
1,14,1,2,100,0,0,0,0,0,0.048640599,0,0,0,0,0.951359401
1,14,1,3,100,0,0,0,0,0,0.035496023,0,0,0,0,0.964503977
1,15,1,2,100,0,0.05386745,0,0,0,0.0127976,0,0,0,0,0.93333495
1,16,1,2,100,0,0,0,0,0,0.378389068,0,0,0,0,0.621610932
1,16,1,3,100,0,0,0,0,0,0.76730545,0,0,0,0,0.23269455
1,18,1,1,100,0.546689304,0,0,0,0,0,0,0,0,0,0.453310696
1,18,1,2,100,0.032161661,0.001608083,0,0,0,0.072363737,0,0,0,0,0.893866519
1,18,1,3,100,0,0.140829324,0,0,0,0.001823689,0,0,0,0,0.857346987
1,19,1,2,100,0,0.327843629,0,0,0,0,0,0,0,0,0.672156371
1,19,1,3,100,0,0.17370946,0,0,0,0.075684366,0,0,0,0,0.750606174
1,20,1,3,100,0,0.089642626,0,0,0,0,0,0,0,0,0.910357374
1,21,1,2,100,0,0.056037579,0,0,0,0,0,0,0,0,0.943962421
1,21,1,3,100,0,0.246861691,0.000776051,0,0,0,0,0,0,0,0.752362258
1,21,1,4,100,0,0,0,0,0,0.8,0,0,0,0,0.2
1,22,1,2,100,0,0,0,0,0,0.365377498,0,0,0,0,0.634622502
1,24,1,2,100,0,0,0,0,0,0.287875302,0,0,0,0,0.712124698
1,24,1,3,100,0,0.341058077,0,0,0,0,0,0,0,0,0.658941923
1,25,1,3,100,0,0.325218629,0,0,0,0.010643519,0,0,0,0,0.664137852
1,25,1,4,100,0,0,0,0,0,0.738903184,0,0,0,0,0.261096816
1,26,1,3,100,0,0.272442202,0.263851682,0,0,0,0,0,0,0,0.463706116
1,27,1,2,100,0,0,0,0,0,0.009568546,0,0,0,0,0.990431454
1,27,1,3,100,0,0.279080407,0.156468032,0,0.148690381,0,0,0,0,0,0.41576118
1,28,1,3,100,0,0.741140008,0,0,0,0,0,0,0,0,0.258859992
1,30,1,2,100,0,0,0,0,0,0.256389286,0,0,0,0,0.743610714
1,31,1,2,100,0,0,0,0,0,0.010622371,0,0,0,0,0.989377629
1,32,1,2,100,0,0,0,0,0,0.000416775,0,0,0,0,0.999583225
1,32,1,3,100,0,0,0,0,0,0.004158004,0,0,0,0,0.995841996
1,33,1,3,100,0,0.203527815,0,0,0.061058345,0.064450475,0,0,0,0,0.670963365
1,34,1,3,100,0,0.323120926,0,0,0,0,0,0,0,0,0.676879074
1,35,1,2,100,0,0,0,0,0,0.888157895,0,0,0,0,0.111842105
1,35,1,3,100,0,0.375,0,0,0,0,0,0,0,0,0.625
1,36,1,3,100,0,0,0,0,0.325155188,0,0,0,0,0,0.674844812
1,38,1,3,100,0,0.078080636,0,0,0.272166788,0,0,0,0,0,0.649752576
1,39,1,3,100,0,0.351971038,0,0,0.140788415,0,0,0,0,0,0.507240547
1,40,1,2,100,0,0.293398533,0,0,0,0,0,0,0,0,0.706601467
1,41,1,2,100,0,0,0.498373606,0,0.191682156,0,0,0,0,0,0.309944238
1,41,1,3,100,0,0,0,0,0.401529637,0.001720841,0,0,0,0,0.596749522
2,2,1,4,100,1,0,0,0,0,0,0,0,0,0,0
2,8,1,2,100,0,0,0,0,0,0,0,0,0,0.002853355,0.997146645
2,9,1,3,100,0,0,0,0,0,0.030874472,0,0,0,0,0.969125528
2,9,1,4,100,0,0,0,0,0.516050396,0,0,0,0,0,0.483949604
2,9,1,5,100,0,0,0,0,0.823529412,0,0,0,0,0,0.176470588
2,10,1,2,100,0,0,0,0,0,0.009544372,0,0,0,0,0.990455628
2,10,1,3,100,0,0,0,0,0,0.004858305,0,0,0,0,0.995141695
2,11,1,3,100,0,0.069574702,0,0,0,0,0,0,0,0,0.930425298
2,12,1,2,100,0,0,0,0,0,0.027177381,0,0,0,0,0.972822619
2,13,1,3,100,0,0,0,0,0,0,0,0,0,0.003759875,0.996240125
2,14,1,3,100,0,0.038168636,0,0,0,0.017576041,0,0,0,0,0.944255322
2,14,1,4,100,0,0,0,0,0,0,0.016611432,0,0,0,0.983388568
2,15,1,3,100,0,0.118641997,0,0,0,0,0,0,0,0,0.881358003
2,15,1,4,100,0,0,0,0,0,0.086261981,0,0,0,0.086261981,0.827476038
2,16,1,2,100,0,0,0,0,0,0.125327912,0,0,0,0,0.874672088
2,16,1,3,100,0,0.255053635,0,0,0,0,0,0,0,0,0.744946365
2,16,1,4,100,0,0.376692172,0,0,0,0.018834609,0,0,0,0,0.60447322
2,19,1,3,100,0,0.142879911,0.012530272,0,0,0,0,0,0,0,0.844589817
2,19,1,4,100,0,0.3875,0,0,0.159574468,0.085106383,0,0,0,0,0.367819149
2,20,1,3,100,0,0,0,0,0,0.08100981,0,0,0,0,0.91899019
2,20,1,4,100,0,0,0,0,0,0.123071185,0,0,0,0,0.876928815
2,21,1,2,100,0,0,0,0,0,0.05297204,0,0,0,0,0.94702796
2,21,1,3,100,0,0.203467299,0.084625687,0,0,0.119241241,0,0,0,0,0.592665773
2,21,1,4,100,0,0,0.156008433,0,0,0.025298665,0,0,0,0,0.818692902
2,22,1,3,100,0,0.267729804,0,0,0,0.021691072,0,0,0,0,0.710579124
2,23,1,3,100,0,0.186288986,0.057902135,0,0,0.001045174,0,0,0,0,0.754763705
2,24,1,3,100,0,0.145089805,0.047288997,0,0,0.112482514,0,0,0,0,0.695138683
2,24,1,4,100,0,0.941176471,0,0,0,0,0,0,0,0,0.058823529
2,25,1,2,100,0,0.041899774,0,0,0,0,0,0,0,0,0.958100226
2,25,1,3,100,0,0.092158396,0,0,0,0,0,0,0,0,0.907841604
2,26,1,3,100,0,0.132467843,0,0,0,0.126446577,0,0,0,0,0.741085579
2,27,1,2,100,0,0,0,0,0.444958105,0,0,0,0,0,0.555041895
2,27,1,3,100,0.010913642,0.042166343,0,0,0.303597668,0,0,0,0,0,0.643322347
2,27,1,4,100,0,0.114285714,0,0,0,0,0,0,0,0,0.885714286
