1,1,1,1,17350.02562,0.05
1,1,2,1,17853.05828,0.05
1,1,3,1,24001.14826,0.05
1,1,4,1,20101.46865,0.05
1,1,5,1,29158.42596,0.05
1,1,6,1,23111.91322,0.05
1,1,7,1,15830.23476,0.05
1,1,8,1,23906.23358,0.05
1,1,9,1,17559.45391,0.05
1,1,10,1,20203.34359,0.05
1,1,11,1,25782.81958,0.05
1,1,12,1,21093.61341,0.05
1,1,13,1,28417.39767,0.05
1,1,14,1,25521.97399,0.05
1,1,15,1,19653.17861,0.05
1,1,16,1,15679.54579,0.05
1,1,17,1,9684.872191,0.05
1,1,18,1,4631.608305,0.05
1,1,19,1,5645.640372,0.05
1,1,20,1,6490.832876,0.05
1,1,21,1,5428.379138,0.05
1,1,22,1,6159.639068,0.05
1,1,23,1,5726.601394,0.05
1,1,24,1,8040.883128,0.05
1,1,25,1,6608.811117,0.05
1,1,26,1,7792.395692,0.05
1,1,27,1,3087.074866,0.05
1,1,28,1,2260.824742,0.05
1,1,29,1,2558.633966,0.05
1,1,30,1,3806.537122,0.05
1,1,31,1,5067.78127,0.05
1,1,32,1,4096.842822,0.05
1,1,33,1,2357.782263,0.05
1,1,34,1,2489.211705,0.05
1,1,35,1,1403.661674,0.05
1,1,36,1,686.98641,0.05
1,1,37,1,1115.644036,0.05
1,1,38,1,1043.382327,0.05
1,1,39,1,883.0158208,0.05
1,1,40,1,626.0205503,0.05
1,1,41,1,719.155302,0.05
1,1,42,1,374.4546522,0.05
2,1,1,2,1346.333795,0.05
2,1,2,2,799.9795046,0.05
2,1,3,2,1364.677298,0.05
2,1,4,2,881.7770853,0.05
2,1,5,2,1265.666915,0.05
2,1,6,2,1171.057046,0.05
2,1,7,2,736.6102305,0.05
2,1,8,2,938.335326,0.05
2,1,9,2,875.2553849,0.05
2,1,10,2,817.3470861,0.05
2,1,11,2,1040.401151,0.05
2,1,12,2,932.4002172,0.05
2,1,13,2,2867.05037,0.05
2,1,14,2,1674.052162,0.05
2,1,15,2,906.5037279,0.05
2,1,16,2,2300.644803,0.05
2,1,17,2,2007.275591,0.05
2,1,18,2,25.00151945,0.05
2,1,19,2,3608.593542,0.05
2,1,20,2,6493.870979,0.05
2,1,21,2,17815.52293,0.05
2,1,22,2,15924.79818,0.05
2,1,23,2,10632.30803,0.05
2,1,24,2,29178.88981,0.05
2,1,25,2,11800.86265,0.05
2,1,26,2,15249.9805,0.05
2,1,27,2,12575.64079,0.05
2,1,28,2,10829.38588,0.05
2,1,29,2,11731.45696,0.05
2,1,30,2,8470.247042,0.05
2,1,31,2,8653.70233,0.05
2,1,32,2,17570.26786,0.05
2,1,33,2,12251.32324,0.05
2,1,34,2,21914.36422,0.05
2,1,35,2,23370.25748,0.05
2,1,36,2,24659.0697,0.05
2,1,37,2,21763.81456,0.05
2,1,38,2,20662.81327,0.05
2,1,39,2,12412.16239,0.05
2,1,40,2,8697.228918,0.05
2,1,41,2,6657.846394,0.05
2,1,42,2,1729.107742,0.05
3,1,1,3,483.6891091,0.05
3,1,2,3,260.3932587,0.05
3,1,3,3,355.3138762,0.05
3,1,4,3,399.8174587,0.05
3,1,5,3,2915.900671,0.05
3,1,6,3,3557.06707,0.05
3,1,7,3,2672.920332,0.05
3,1,8,3,2631.051818,0.05
3,1,9,3,3441.350995,0.05
3,1,10,3,2482.602729,0.05
3,1,11,3,3378.66015,0.05
3,1,12,3,621.2436697,0.05
3,1,13,3,2869.340657,0.05
3,1,14,3,1446.604425,0.05
3,1,15,3,1235.470995,0.05
3,1,16,3,1085.38437,0.05
3,1,17,3,17376.278,0.05
3,1,18,3,1312.97492,0.05
3,1,19,3,926.5269016,0.05
3,1,20,3,736.7117271,0.05
3,1,21,3,455.4419564,0.05
3,1,22,3,2307.754729,0.05
3,1,23,3,968.3784602,0.05
3,1,24,3,197.9800545,0.05
3,1,25,3,842.2023214,0.05
3,1,26,3,2059.734792,0.05
3,1,27,3,2663.000588,0.05
3,1,28,3,615.994245,0.05
3,1,29,3,1559.50334,0.05
3,1,30,3,2216.074214,0.05
3,1,31,3,1678.458405,0.05
3,1,32,3,672.6465437,0.05
3,1,33,3,153.2059577,0.05
3,1,34,3,122.7585515,0.05
3,1,35,3,131.6984074,0.05
3,1,36,3,2097.544175,0.05
3,1,37,3,2229.473276,0.05
3,1,38,3,993.5369955,0.05
3,1,39,3,870.4304868,0.05
3,1,40,3,1328.684718,0.05
3,1,41,3,979.1237885,0.05
3,1,42,3,258.8276042,0.05
4,1,1,4,2042.768926,0.05
4,1,2,4,1957.974593,0.05
4,1,3,4,1766.458912,0.05
4,1,4,4,1721.543521,0.05
4,1,5,4,1737.458885,0.05
4,1,6,4,1265.836669,0.05
4,1,7,4,1362.71071,0.05
4,1,8,4,2409.211036,0.05
4,1,9,4,2273.561768,0.05
4,1,10,4,2488.867023,0.05
4,1,11,4,3542.868523,0.05
4,1,12,4,5319.645186,0.05
4,1,13,4,5443.284142,0.05
4,1,14,4,3559.056676,0.05
4,1,15,4,4405.883984,0.05
4,1,16,4,5896.158355,0.05
4,1,17,4,4128.511891,0.05
4,1,18,4,4333.23069,0.05
4,1,19,4,4159.215964,0.05
4,1,20,4,4505.695322,0.05
4,1,21,4,3719.868345,0.05
4,1,22,4,4451.307446,0.05
4,1,23,4,4136.863853,0.05
4,1,24,4,3821.119353,0.05
4,1,25,4,3922.294568,0.05
4,1,26,4,4499.995901,0.05
4,1,27,4,3317.465744,0.05
4,1,28,4,3859.817398,0.05
4,1,29,4,3697.772459,0.05
4,1,30,4,2092.154198,0.05
4,1,31,4,1696.613383,0.05
4,1,32,4,1277.464699,0.05
4,1,33,4,942.415314,0.05
4,1,34,4,1183.910176,0.05
4,1,35,4,1749.438215,0.05
4,1,36,4,1028.271593,0.05
4,1,37,4,1134.414504,0.05
4,1,38,4,1205.55151,0.05
4,1,39,4,1546.515298,0.05
4,1,40,4,1850.046044,0.05
4,1,41,4,1434.941207,0.05
4,1,42,4,1155.689871,0.05
5,1,1,5,12026.01002,0.05
5,1,2,5,8643.450374,0.05
5,1,3,5,14171.99573,0.05
5,1,4,5,10505.19698,0.05
5,1,5,5,8160.288219,0.05
5,1,6,5,5740.207108,0.05
5,1,7,5,3801.478447,0.05
5,1,8,5,6345.968321,0.05
5,1,9,5,6106.364244,0.05
5,1,10,5,6255.061997,0.05
5,1,11,5,7783.076064,0.05
5,1,12,5,3621.39889,0.05
5,1,13,5,4524.406705,0.05
5,1,14,5,5686.976215,0.05
5,1,15,5,4805.459982,0.05
5,1,16,5,3783.898406,0.05
5,1,17,5,14022.93323,0.05
5,1,18,5,2208.836408,0.05
5,1,19,5,3495.366314,0.05
5,1,20,5,2631.08691,0.05
5,1,21,5,4192.100891,0.05
5,1,22,5,4030.574699,0.05
5,1,23,5,5670.65218,0.05
5,1,24,5,7381.909641,0.05
5,1,25,5,8298.566416,0.05
5,1,26,5,8828.906817,0.05
5,1,27,5,13538.51449,0.05
5,1,28,5,14645.42416,0.05
5,1,29,5,11672.24437,0.05
5,1,30,5,12320.91452,0.05
5,1,31,5,6784.391202,0.05
5,1,32,5,6623.757543,0.05
5,1,33,5,19040.89075,0.05
5,1,34,5,12712.19913,0.05
5,1,35,5,5145.884546,0.05
5,1,36,5,1008.898703,0.05
5,1,37,5,13064.1391,0.05
5,1,38,5,14067.0416,0.05
5,1,39,5,12393.49109,0.05
5,1,40,5,11386.23329,0.05
5,1,41,5,11388.73234,0.05
5,1,42,5,2326.019241,0.05
6,1,1,6,12107.72086,0.05
6,1,2,6,3723.413549,0.05
6,1,3,6,4456.90691,0.05
6,1,4,6,4043.44214,0.05
6,1,5,6,7795.407319,0.05
6,1,6,6,6850.3997,0.05
6,1,7,6,5314.68253,0.05
6,1,8,6,5369.532856,0.05
6,1,9,6,5824.025716,0.05
6,1,10,6,5705.599155,0.05
6,1,11,6,8148.606613,0.05
6,1,12,6,9737.068295,0.05
6,1,13,6,8018.660653,0.05
6,1,14,6,7669.553116,0.05
6,1,15,6,6675.802051,0.05
6,1,16,6,18304.27744,0.05
6,1,17,6,17124.12384,0.05
6,1,18,6,2744.461998,0.05
6,1,19,6,4884.828719,0.05
6,1,20,6,6493.253678,0.05
6,1,21,6,9775.211824,0.05
6,1,22,6,6268.701484,0.05
6,1,23,6,11887.68056,0.05
6,1,24,6,4313.778939,0.05
6,1,25,6,2193.725254,0.05
6,1,26,6,5382.288449,0.05
6,1,27,6,3838.695299,0.05
6,1,28,6,3600.485875,0.05
6,1,29,6,2051.017013,0.05
6,1,30,6,2051.700417,0.05
6,1,31,6,4595.55982,0.05
6,1,32,6,3572.950642,0.05
6,1,33,6,3739.565258,0.05
6,1,34,6,4074.047152,0.05
6,1,35,6,2895.078603,0.05
6,1,36,6,3394.772279,0.05
6,1,37,6,3683.374674,0.05
6,1,38,6,2998.845364,0.05
6,1,39,6,2840.4098,0.05
6,1,40,6,2283.550663,0.05
6,1,41,6,2072.77364,0.05
6,1,42,6,1931.632999,0.05
7,1,1,7,6005.538135,0.05
7,1,2,7,5000.397449,0.05
7,1,3,7,6958.300203,0.05
7,1,4,7,6847.20442,0.05
7,1,5,7,8671.539526,0.05
7,1,6,7,8372.180479,0.05
7,1,7,7,6544.637395,0.05
7,1,8,7,6711.064468,0.05
7,1,9,7,6690.774206,0.05
7,1,10,7,7019.433149,0.05
7,1,11,7,8509.978175,0.05
7,1,12,7,11244.74107,0.05
7,1,13,7,16334.95438,0.05
7,1,14,7,16999.70209,0.05
7,1,15,7,10547.38312,0.05
7,1,16,7,6565.346335,0.05
7,1,17,7,15561.14654,0.05
7,1,18,7,8486.166981,0.05
7,1,19,7,9356.91464,0.05
7,1,20,7,13635.40393,0.05
7,1,21,7,5734.676015,0.05
7,1,22,7,5230.322995,0.05
7,1,23,7,9756.707373,0.05
7,1,24,7,8872.451306,0.05
7,1,25,7,7961.314881,0.05
7,1,26,7,5737.330689,0.05
7,1,27,7,4002.177633,0.05
7,1,28,7,1970.388044,0.05
7,1,29,7,6265.932639,0.05
7,1,30,7,3864.163708,0.05
7,1,31,7,2272.160054,0.05
7,1,32,7,4078.182356,0.05
7,1,33,7,3169.58172,0.05
7,1,34,7,3606.963822,0.05
7,1,35,7,4524.178737,0.05
7,1,36,7,3349.658155,0.05
7,1,37,7,5238.853664,0.05
7,1,38,7,4738.638778,0.05
7,1,39,7,6350.338416,0.05
7,1,40,7,5083.743872,0.05
7,1,41,7,3783.241653,0.05
7,1,42,7,2868.570195,0.05
8,1,1,8,4611.499431,0.05
8,1,2,8,4360.921888,0.05
8,1,3,8,7639.681765,0.05
8,1,4,8,7705.789301,0.05
8,1,5,8,5807.126334,0.05
8,1,6,8,5927.21737,0.05
8,1,7,8,5438.004915,0.05
8,1,8,8,4856.393181,0.05
8,1,9,8,3850.038688,0.05
8,1,10,8,4687.92446,0.05
8,1,11,8,4529.200338,0.05
8,1,12,8,3604.220807,0.05
8,1,13,8,3939.245253,0.05
8,1,14,8,4288.070164,0.05
8,1,15,8,3452.700386,0.05
8,1,16,8,4351.446483,0.05
8,1,17,8,2026.669761,0.05
8,1,18,8,2554.895942,0.05
