2,35,9,16276.31653,0.228782257
1,36,9,15586.73466,0.161615623
2,36,9,8273.833569,0.234262916
1,37,9,38968.57331,0.584716058
2,37,9,8625.120101,0.231360777
1,38,9,35312.25528,0.182474012
2,38,9,12078.59248,0.14833502
1,39,9,45746.08665,0.185797139
2,39,9,10441.35897,0.23397308
1,40,9,44660.95046,0.170487085
2,40,9,24181.21951,0.198266501
1,41,9,39020.33832,0.193030233
2,41,9,23452.93228,0.179523557
1,42,9,57565.96571,0.256489609
2,42,9,23003.62148,0.192375686
1,1,2,95.19967921,0.601375664
2,1,2,915.5390836,0.56519658
2,2,2,1225.035485,0.686052062
2,3,2,1004.454447,0.378997615
1,4,2,4.301190326,1
2,4,2,1192.062248,0.459316778
1,5,2,47.04426919,0.611089024
2,5,2,74.19553312,0.780615957
1,6,2,12.11602909,0.70203785
2,6,2,28.67460217,0.461790556
1,7,2,120.5164439,0.948289692
2,7,2,575.4560573,0.685175012
1,8,2,33.48062704,0.544380631
2,8,2,674.0671406,0.424096496
1,9,2,383.0747634,0.539313198
2,9,2,1019.996563,0.454629127
1,10,2,2196.213848,0.880950395
2,10,2,227.9428939,0.419344308
1,11,2,8495.458406,0.79998797
2,11,2,221.3847962,0.83912436
1,12,2,556.2431674,0.774991904
2,12,2,123.3903975,0.424721668
1,13,2,1744.074553,0.863215134
2,13,2,360.1269355,0.387073469
1,14,2,125.0653802,0.704083892
2,14,2,767.1759472,0.312793018
1,15,2,7647.295825,0.457459057
2,15,2,2801.649655,0.459652288
1,16,2,6350.97634,0.85319731
2,16,2,10124.34031,0.628928806
1,17,2,3174.688098,0.611167839
2,17,2,3540.820523,0.389596413
1,18,2,10663.1002,0.416775376
2,18,2,3213.376053,0.495180348
1,19,2,9605.991727,0.690775108
2,19,2,2544.302002,0.347120352
1,20,2,10369.24217,0.793751289
2,20,2,3968.825619,0.526946515
1,21,2,3087.869473,0.339376634
2,21,2,6396.148201,0.609998621
1,22,2,2223.351616,0.60195092
2,22,2,5332.620046,0.389299707
1,23,2,4976.781331,0.65855621
2,23,2,6447.505697,0.288585467
1,24,2,1957.218057,0.637453135
2,24,2,5742.431468,0.4805131
1,25,2,188.9741879,0.51047315
2,25,2,3117.802935,0.338488148
1,26,2,4562.411607,0.548437091
2,26,2,312.0204433,0.34595533
1,27,2,2312.965098,0.492912196
2,27,2,1157.758786,0.331642451
1,28,2,2539.628198,0.74759732
2,28,2,444.5666206,0.447853532
1,29,2,46.00970257,0.451616071
2,29,2,533.6257868,0.305275883
1,30,2,4270.0579,0.797269559
2,30,2,1129.388308,0.605264936
1,31,2,1073.119056,0.666772557
2,31,2,1105.018419,0.359836469
1,32,2,21976.44527,0.967872701
2,32,2,394.6363831,0.422601396
1,33,2,5153.127568,0.404694021
2,33,2,2611.193965,0.465820031
1,34,2,6223.123917,0.814873376
2,34,2,6766.859724,0.505954372
1,35,2,5303.764,0.533219899
2,35,2,3502.428642,0.287403659
1,36,2,62.86845256,0.371953859
2,36,2,3810.938595,0.365560779
1,37,2,2377.635164,0.791301167
2,37,2,5268.036983,0.487536999
1,38,2,1075.292545,0.633364993
2,38,2,3619.611205,0.644823085
1,39,2,48616.45594,0.827253683
2,39,2,637.2522201,0.354235597
1,40,2,5963.387789,0.900216415
2,40,2,1459.73607,0.395846442
1,41,2,2488.621864,0.957770995
2,41,2,186.1474291,0.496084887
1,42,2,1680.834105,0.55870585
2,42,2,1944.304921,0.60466014
1,1,6,4317.12066,0.207852633
2,1,6,7728.403203,0.784226099
1,2,6,3292.346658,0.200946837
2,2,6,1841.748163,0.421136536
1,3,6,2901.289804,0.213246213
2,3,6,5141.941814,0.281911196
1,4,6,10894.35753,0.638611589
2,4,6,10950.72266,0.516171108
1,5,6,14330.58048,0.770976726
2,5,6,935.9071542,0.47673459
1,6,6,3630.77005,0.317978245
2,6,6,2093.245959,0.386012658
1,7,6,2464.353491,0.230125445
2,7,6,1822.60485,0.530741595
1,8,6,3729.71762,0.223285411
2,8,6,1581.382911,0.349108274
1,9,6,4379.597441,0.263214633
2,9,6,5577.210122,0.356706404
1,10,6,4544.48998,0.348756231
2,10,6,5379.516914,0.329322164
1,11,6,4541.765378,0.220681609
2,11,6,1012.044783,0.399668836
1,12,6,4440.151859,0.255345438
2,12,6,2316.370207,0.607330296
1,13,6,5849.231348,0.233828388
2,13,6,6777.63324,0.690301196
1,14,6,1896.935221,0.241283885
2,14,6,2493.821462,0.464973156
1,15,6,4301.190326,0.475237795
2,15,6,347.8558296,0.449694185
1,16,6,1677.912268,0.272355204
2,16,6,3747.54993,0.626775991
1,17,6,2549.991407,0.29347392
2,17,6,4796.275254,0.331528642
1,18,6,1457.268961,0.297867922
2,18,6,2592.093006,0.724059559
1,19,6,1831.264366,0.255273822
2,19,6,28738.32351,0.972230758
1,20,6,1813.246902,0.287981619
2,20,6,549.5965416,0.393581429
1,21,6,2189.113285,0.332543339
2,21,6,1082.787216,0.583929645
1,22,6,1814.63154,0.301314005
2,22,6,3687.040264,0.467823707
1,23,6,3970.997937,0.313235077
2,23,6,3963.086808,0.449455855
1,24,6,3859.005903,0.188840125
2,24,6,1662.463558,0.342529974
1,25,6,3129.062465,0.260173692
2,25,6,1637.230176,0.383130929
1,26,6,3107.066931,0.293410432
2,26,6,817.2261619,0.337034394
1,27,6,2487.47957,0.388647681
2,27,6,142.9819936,0.321629168
1,28,6,1962.434135,0.345442578
2,28,6,1063.849798,0.536864638
1,29,6,2048.800325,0.31024567
2,29,6,832.526416,0.451495677
1,30,6,3071.142992,0.348394221
2,30,6,312.218006,0.483684059
1,31,6,3555.52033,0.210695213
2,31,6,1478.117618,0.505437825
1,32,6,5612.130708,0.260373975
2,32,6,5390.263084,0.436613652
1,33,6,3430.243276,0.184269817
2,33,6,3120.037091,0.417121055
1,34,6,6619.432121,0.224636283
2,34,6,8958.768575,0.427028154
1,35,6,4519.08793,0.214424452
2,35,6,7600.571629,0.358256969
1,36,6,4183.467754,0.241986378
2,36,6,9649.058262,0.340011616
1,37,6,5740.122881,0.278456439
2,37,6,7259.024765,0.285873133
1,38,6,3010.726198,0.299857497
2,38,6,6187.353706,0.212373021
1,39,6,5868.158053,0.375235544
2,39,6,4221.093982,0.198905099
1,40,6,2753.761763,0.25255808
2,40,6,3262.812882,0.262770321
1,41,6,3370.062619,0.343794672
2,41,6,3114.234206,0.302797426
1,42,6,3369.802383,0.191002489
2,42,6,2634.583629,0.233059985
1,1,1,29249.09209,0.241799049
2,1,1,51735.2088,0.250018379
1,2,1,24443.45867,0.142636214
2,2,1,25343.92135,0.163647146
1,3,1,13085.82159,0.22547819
2,3,1,27835.01555,0.192013184
1,4,1,22579.604,0.323579735
2,4,1,35265.57334,0.162432384
1,5,1,5959.030372,0.320666395
2,5,1,107473.0362,0.822390366
1,6,1,16876.7804,0.452044833
2,6,1,36080.59649,0.192408532
1,7,1,14996.19357,0.282096459
2,7,1,30528.43484,0.262097826
1,8,1,4824.138334,0.414010381
2,8,1,30251.70529,0.18995925
1,9,1,5353.010577,0.406388532
2,9,1,23504.98104,0.178404316
1,10,1,7559.667845,0.290993157
2,10,1,15258.20007,0.15675398
1,11,1,12211.00643,0.324615017
2,11,1,23515.28221,0.174348712
1,12,1,7773.464075,0.294780938
2,12,1,13229.25173,0.195232855
1,13,1,17138.90659,0.44040257
2,13,1,15889.18359,0.185762359
1,14,1,2463.567417,0.372421878
2,14,1,12703.19633,0.151581174
1,15,1,5543.021174,0.341871349
2,15,1,9204.077222,0.23336431
1,16,1,2521.572828,0.416897355
2,16,1,10428.73224,0.283802184
1,17,1,5992.991854,0.500820841
2,17,1,2080.297583,0.495024013
1,18,1,6661.495266,0.389853341
2,18,1,9137.18474,0.390988793
1,19,1,3377.955029,0.293941849
2,19,1,12150.29373,0.322403741
1,20,1,5041.248073,0.52550972
2,20,1,5567.651922,0.218361153
1,21,1,6712.852762,0.26643377
2,21,1,17838.17043,0.421115605
1,22,1,3278.320189,0.374831371
2,22,1,6162.899571,0.227391091
1,23,1,2648.056064,0.352011232
2,23,1,12800.85598,0.384269029
1,24,1,5288.037788,0.347259085
2,24,1,4861.992788,0.331291934
1,25,1,25990.9162,0.578696889
2,25,1,5957.865466,0.247394191
1,26,1,5571.627264,0.459728456
2,26,1,5256.308617,0.394189313
1,27,1,8758.193379,0.539982549
2,27,1,39416.82501,0.729489729
1,28,1,3472.708313,0.364309332
2,28,1,5531.352816,0.278656828
1,29,1,3621.192617,0.56279358
2,29,1,10010.7102,0.316141324
1,30,1,1782.592022,0.420348819
2,30,1,9185.741227,0.305117362
1,31,1,4710.846119,0.403753428
2,31,1,7012.354586,0.278331588
1,32,1,5965.905901,0.491331419
2,32,1,5783.509971,0.329726796
1,33,1,4155.792049,0.537081122
2,33,1,5677.24715,0.330868451
1,34,1,5567.486935,0.379030815
2,34,1,2506.502684,0.278881417
1,35,1,1932.577195,0.519511457
2,35,1,4662.984156,0.273518763
1,36,1,2611.542418,0.556056215
2,36,1,10800.81163,0.714061811
1,37,1,1618.359841,0.588197672
2,37,1,3990.369208,0.340315243
1,38,1,5304.962998,0.324588369
2,38,1,2417.76675,0.300199804
1,39,1,7997.446951,0.501841797
2,39,1,8415.575587,0.43839706
1,40,1,1617.594781,0.403101009
2,40,1,13891.67115,0.410378234
1,41,1,2355.402141,0.478602624
2,41,1,3730.179809,0.362128777
1,42,1,2753.691918,0.646634922
2,42,1,8501.595262,0.816170985
1,1,5,23751.58632,0.476454649
2,1,5,52419.20047,0.330886509
1,2,5,61243.67966,0.845907145
2,2,5,30015.88656,0.213566716
1,3,5,25143.28239,0.345200957
2,3,5,83508.85684,0.426262783
1,4,5,14905.71036,0.264436161
2,4,5,54347.19108,0.226747448
1,5,5,11460.61123,0.469566733
2,5,5,21447.59503,0.259488054
1,6,5,5006.787473,0.386232958
2,6,5,19354.49623,0.272571547
1,7,5,7081.525465,0.438346564
2,7,5,11809.26174,0.260487713
1,8,5,6172.006184,0.368625577
2,8,5,19875.35112,0.420352143
1,9,5,9643.492731,0.424021284
2,9,5,9775.991155,0.31387383
1,10,5,1803.024227,0.405097107
2,10,5,8426.69823,0.466267924
1,11,5,13258.35843,0.480844474
2,11,5,5190.946364,0.266836103
1,12,5,5741.647937,0.469094744
2,12,5,7785.176892,0.283788767
1,13,5,5194.869177,0.540787962
2,13,5,13360.08368,0.369430536
1,14,5,1580.4779,0.470432479
2,14,5,6246.718637,0.469633627
1,15,5,2953.484024,0.502209539
2,15,5,3128.352089,0.342064616
1,16,5,10788.46063,0.584628234
2,16,5,4526.175666,0.423460458
1,17,5,3547.457926,0.561800285
2,17,5,12629.01166,0.784021781
1,18,5,24090.94562,0.497927405
2,18,5,13761.53328,0.676432257
1,19,5,6254.104519,0.480052767
2,19,5,43760.62898,0.712202517
1,20,5,12580.9817,0.806911034
2,20,5,36240.78697,0.834297346
1,21,5,9364.183515,0.336276895
2,21,5,9122.375303,0.428726538
1,22,5,32477.1968,0.866348359
2,22,5,12248.7629,0.424628251
1,23,5,25303.1641,0.613994603
2,23,5,33803.93213,0.656624132
1,24,5,30763.7234,0.747837759
2,24,5,15506.90387,0.510439373
1,25,5,76390.08174,0.471975486
2,25,5,34905.75004,0.358480817
1,26,5,31321.89792,0.495899712
2,26,5,25857.12268,0.434982613
1,27,5,75660.08842,0.313979265
2,27,5,66547.49536,0.356018192
1,28,5,29001.30005,0.38889564
2,28,5,32405.10174,0.264411461
1,29,5,39064.58359,0.429428348
2,29,5,27152.85815,0.345982379
1,30,5,62269.0399,0.854087515
2,30,5,66783.33466,0.296892384
1,31,5,26971.92664,0.570603746
2,31,5,57450.08857,0.562814941
1,32,5,41259.01292,0.339876935
2,32,5,60303.97295,0.356216069
1,33,5,23706.27472,0.298992519
2,33,5,61895.99035,0.189290253
1,34,5,66659.91542,0.254555474
2,34,5,36006.52405,0.230851365
1,35,5,54064.22301,0.630125536
2,35,5,82663.21839,0.260964579
1,36,5,99914.61317,0.254083502
2,36,5,87897.24369,0.337085438
1,37,5,135678.3238,0.19209123
2,37,5,321730.4703,0.445822854
1,38,5,198608.5854,0.387496158
2,38,5,245187.3803,0.210853665
1,39,5,176834.133,0.368405013
2,39,5,213605.7434,0.169854112
1,40,5,139351.3649,0.474213362
2,40,5,132253.2527,0.19146666
1,41,5,29333.11231,0.36028241
2,41,5,106350.3017,0.399606973
1,42,5,7396.960374,0.353233032
2,42,5,89957.75962,0.274035362
1,1,10,3928.632902,0.167396055
2,1,10,1192.636137,0.17933447
1,2,10,3712.812606,0.167785564
2,2,10,1228.392031,0.19407965
1,3,10,9175.357196,0.201683588
2,3,10,4234.941367,0.267082944
1,4,10,2935.642049,0.277990131
2,4,10,2435.849442,0.261162741
1,5,10,3082.519733,0.26044716
2,5,10,2764.486535,0.236760215
1,6,10,3533.357176,0.354731435
2,6,10,4131.764391,0.197746712
1,7,10,877.6921708,0.295758105
2,7,10,2109.193751,0.330208011
1,8,10,1232.099191,0.240663428
2,8,10,1181.222418,0.364039748
1,9,10,949.9582071,0.339824196
2,9,10,921.6836412,0.261227404
1,10,10,773.3453313,0.294342928
2,10,10,492.6175493,0.249594811
1,11,10,294.0361748,0.387829007
2,11,10,870.7801983,0.211737624
1,12,10,1246.79376,0.466145707
2,12,10,891.1528706,0.247676051
1,13,10,1083.628716,0.279244184
2,13,10,1580.578829,0.364806814
1,14,10,1049.931587,0.264226699
2,14,10,1248.214122,0.200853836
1,15,10,1080.811928,0.401557677
2,15,10,1600.606892,0.427552736
1,16,10,565.5393217,0.398034704
2,16,10,522.760055,0.263050856
1,17,10,1292.405284,0.271991871
2,17,10,995.8823746,0.262101771
1,18,10,1082.787216,0.544069953
2,18,10,2573.886909,0.500002099
1,19,10,1459.797929,0.466408661
2,19,10,2660.365868,0.351960747
1,20,10,3196.374771,0.396749161
2,20,10,3675.562642,0.353294158
1,21,10,6224.956546,0.36870553
2,21,10,2439.48108,0.244873713
1,22,10,7333.422511,0.275174363
2,22,10,7752.842065,0.470763857
1,23,10,5487.276143,0.475906669
2,23,10,6321.251852,0.279502398
1,24,10,11033.34725,0.399262446
2,24,10,5047.264956,0.349648537
1,25,10,3884.017662,0.444275829
2,25,10,10439.23534,0.379155457
1,26,10,4669.550348,0.335323777
2,26,10,5624.736035,0.484086093
1,27,10,4591.436336,0.442836038
2,27,10,1677.768352,0.319150728
1,28,10,2259.922433,0.488042256
2,28,10,2851.733301,0.407560701
1,29,10,5951.637119,0.28442179
2,29,10,2028.064736,0.296742398
1,30,10,12621.40544,0.318407718
2,30,10,6321.949124,0.267327749
1,31,10,9449.938584,0.334557569
2,31,10,4740.686728,0.298460849
1,32,10,7152.949737,0.303962304
2,32,10,4872.211889,0.273313727
1,33,10,2807.139711,0.326411524
2,33,10,6120.917673,0.314372074
1,34,10,2898.914519,0.318273338
2,34,10,2614.912005,0.25533008
1,35,10,2867.631925,0.435378346
2,35,10,3620.068637,0.477794056
1,36,10,1010.471333,0.342233884
2,36,10,1053.803146,0.255219141
1,37,10,1168.064938,0.341250713
2,37,10,749.6494911,0.214601134
1,38,10,518.6321163,0.614068235
2,38,10,531.2056845,0.201112465
1,39,10,838.1112703,0.351905649
2,39,10,608.1441095,0.334721256
1,40,10,1316.154014,0.816837708
2,40,10,275.637382,0.227783168
1,41,10,609.7099115,0.505988404
2,41,10,53.59080674,0.351067448
1,42,10,586.892227,0.324360094
2,42,10,384.9475893,0.455427539
1,1,8,7140.43261,0.190018283
2,1,8,3142.390629,0.323221413
1,2,8,10470.6461,0.162746936
2,2,8,1643.691684,0.228982767
1,3,8,7624.463952,0.341920463
2,3,8,3283.6591,0.241841631
1,4,8,8287.079505,0.228726011
2,4,8,4290.500829,0.281644293
1,5,8,7641.46785,0.248125625
2,5,8,3540.138506,0.278717712
1,6,8,8384.150774,0.357331485
2,6,8,11803.57227,0.287689737
1,7,8,5097.741684,0.30617617
2,7,8,10199.20247,0.298000352
1,8,8,3249.115133,0.309842316
2,8,8,5238.464635,0.290632635
1,9,8,2894.342657,0.376612355
2,9,8,3447.096818,0.27723755
1,10,8,1981.154332,0.374918605
2,10,8,2217.233323,0.215955664
1,11,8,2753.247819,0.312482319
2,11,8,3384.024742,0.22904951
1,12,8,1345.500563,0.291217292
2,12,8,1767.520399,0.33420331
1,13,8,1253.545108,0.258086227
2,13,8,2272.24499,0.369713283
1,14,8,2377.786242,0.424291613
2,14,8,2248.349488,0.242018861
1,15,8,1387.409597,0.253077302
2,15,8,1642.913682,0.236863101
1,16,8,1386.685839,0.282083266
2,16,8,763.1855655,0.234685929
1,17,8,3096.857035,0.308866282
2,17,8,916.2431475,0.41818822
1,18,8,2953.056045,0.227617863
2,18,8,1863.849141,0.363924113
1,19,8,4770.411089,0.444594138
2,19,8,1977.637245,0.228686933
1,20,8,6262.027092,0.355281348
2,20,8,1535.829071,0.522265189
1,21,8,9948.375037,0.287663605
2,21,8,1797.512375,0.324610275
1,22,8,6785.609215,0.331891136
2,22,8,3909.589415,0.405253381
1,23,8,10188.17304,0.373879166
2,23,8,4498.060729,0.325837115
1,24,8,11020.35545,0.293117939
2,24,8,2067.353221,0.252063232
1,25,8,13211.60896,0.363617147
2,25,8,5718.790971,0.318594738
1,26,8,8722.575025,0.370438145
2,26,8,1549.750237,0.388038209
1,27,8,6146.759408,0.399020193
2,27,8,827.4795045,0.240334888
1,28,8,5121.369544,0.324040099
2,28,8,1287.798441,0.415472237
1,29,8,3902.836794,0.367838903
2,29,8,906.5882057,0.2785884
1,30,8,3927.880521,0.35247362
2,30,8,1133.689499,0.22650272
1,31,8,8051.120735,0.481135456
2,31,8,6700.440789,0.540163864
1,32,8,7095.666116,0.28465279
2,32,8,1781.765916,0.343035692
1,33,8,6025.144846,0.419285827
2,33,8,1874.954118,0.233965429
1,34,8,7270.68494,0.363226842
2,34,8,1261.543838,0.230866103
1,35,8,8637.226362,0.383482436
2,35,8,2301.609907,0.242823413
1,36,8,3005.389727,0.325977709
2,36,8,2089.738468,0.341240783
1,37,8,993.9924924,0.323507676
2,37,8,3125.051378,0.399695593
1,38,8,4696.958888,0.425248508
2,38,8,781.8025257,0.187993526
1,39,8,1848.35698,0.249118363
2,39,8,1536.384198,0.265012728
1,40,8,1082.890419,0.341800613
2,40,8,2493.893108,0.365336749
1,41,8,1625.777027,0.302900469
2,41,8,883.5168576,0.388934594
1,42,8,1949.050848,0.491268972
2,42,8,596.7993064,0.242113807
1,1,3,528.8871067,0.499484637
1,2,3,175.815079,0.358153914
2,2,3,111.8743948,0.577110519
1,3,3,148.205809,0.678339172
2,3,3,180.4813195,0.738121971
1,4,3,9.956459087,1
2,4,3,482.8296983,0.520563417
1,5,3,82.8875219,0.693225535
2,5,3,1.991291817,1
1,6,3,14.13536727,1
2,6,3,190.4812859,0.484521579
1,7,3,22.85656695,0.912293823
1,8,3,22.21271999,0.65573485
2,8,3,4769.827481,0.750382084
1,9,3,58.24528566,0.670809892
2,9,3,36.86734565,0.472731089
1,10,3,19.55086512,0.631102684
2,10,3,121.1602909,0.9192604
1,11,3,21.87045928,0.496475445
1,12,3,6.617215886,0.740682868
2,12,3,11.20101647,1
1,13,3,34.87451615,0.360862225
1,14,3,2580.714195,0.547901331
2,14,3,82.54809716,0.478873954
1,15,3,1360.940734,0.429608216
2,15,3,25.8541495,0.654713783
1,16,3,665.3403785,0.691189211
2,16,3,3412.277658,0.861488983
1,17,3,421.9262891,0.426971755
2,17,3,1254.513845,0.572182043
1,18,3,656.9479751,0.505524319
2,18,3,279.9187355,0.488492827
1,19,3,688.6249158,0.644591984
2,19,3,1269.875239,0.51925666
1,20,3,9293.944586,0.899065435
2,20,3,3206.341879,0.595696288
1,21,3,1286.077306,0.543826822
2,21,3,1388.792299,0.466111863
1,22,3,2612.812631,0.881746166
2,22,3,5187.107139,0.568444983
1,23,3,621.283047,0.408104676
2,23,3,15890.86535,0.35734605
1,24,3,3843.345159,0.92608255
2,24,3,35285.27491,0.539541008
1,25,3,41.77076376,0.648664057
2,25,3,952.3776266,0.576168088
1,26,3,5777.519597,0.695927824
2,26,3,201.0358437,0.549529983
1,27,3,692.1753784,0.708713244
2,27,3,25.67680285,0.496269825
1,28,3,12.88217202,0.489543854
1,29,3,3.072278804,0.703511357
2,29,3,47.16330088,0.875017095
1,30,3,395.3557324,0.631659803
2,30,3,9583.647882,0.908152224
1,31,3,219.155888,0.626570332
2,31,3,142.9467668,0.712465808
1,32,3,1468.393189,0.661895735
2,32,3,2989.954946,0.860129438
1,33,3,72.60574733,0.783155912
2,33,3,2219.733234,0.5983901
1,34,3,314.8109733,0.542775441
2,34,3,1360.932853,0.74317348
1,35,3,1437.237276,0.870542376
2,35,3,12465.06285,0.446478967
1,36,3,35.32570037,0.492193513
2,36,3,4579.257455,0.490110042
1,37,3,4342.212873,0.90963052
2,37,3,1576.375311,0.433872318
1,38,3,5799.995363,0.64477301
2,38,3,16619.54389,0.48494916
1,39,3,8680.142212,0.515045489
2,39,3,8752.939962,0.388710136
1,40,3,9588.82586,0.442573167
2,40,3,25704.09398,0.395139923
1,41,3,621.4572628,0.885876184
2,41,3,2861.898159,0.53753142
1,42,3,19155.47023,0.983269434
2,42,3,9683.325476,0.849696423
1,1,4,2622.133065,0.238950089
2,1,4,121.6683546,0.730585384
1,2,4,4797.240013,0.17980821
2,2,4,439.6512952,0.333206671
1,3,4,2551.717407,0.285713453
2,3,4,44.81193316,0.519898216
1,4,4,2060.987031,0.363103132
2,4,4,978.6875851,0.305358233
1,5,4,1010.331686,0.503658249
2,5,4,856.2554815,0.471530938
1,6,4,1464.020181,0.295547572
2,6,4,675.9013369,0.544763628
1,7,4,588.0371315,0.488933645
2,7,4,410.4788941,0.477536971
1,8,4,1512.484298,0.370405953
2,8,4,109.1346799,1
1,9,4,786.3113564,0.527829596
2,9,4,790.5997456,0.532719195
1,10,4,310.6415235,0.511990542
2,10,4,480.6024871,0.484034968
1,11,4,828.6474017,0.564562289
2,11,4,263.5533288,0.586474414
1,12,4,888.9126673,0.402530418
2,12,4,47.04426919,1
1,13,4,1011.360968,0.433671378
2,13,4,1081.814536,0.57845161
1,14,4,202.9279538,0.645439071
2,14,4,32.58477519,1
1,15,4,672.7502817,0.573085071
2,15,4,4.700754454,1
1,16,4,80.64731861,0.62463001
2,16,4,125.7271018,0.618817529
