1,1,1,0,57,0.012662248,0.127638565,0.675947937,0.183751249,0
1,2,1,0,65,0.004629805,0.082872616,0.758539499,0.15395808,0
1,3,1,0,32,0.007255711,0.158242677,0.834501612,0,0
1,4,1,0,32,0.027800575,0.155967532,0.559890842,0.256341052,0
1,5,1,0,21,0.00812873,0.30911138,0.387958874,0.294801016,0
1,6,1,0,18,0.005170669,0.279412383,0.715416948,0,0
1,7,1,0,25,0.029835945,0.106948408,0.863215647,0,0
1,8,1,0,20,0.017912727,0.049648823,0.93243845,0,0
1,9,1,0,16,0.013979313,0.475073163,0.510947525,0,0
1,10,1,0,19,0.001431697,0.277363498,0.132770824,0,0.588433981
1,11,1,0,20,0.015692212,0.287041104,0.697266684,0,0
1,12,1,0,22,0.018190941,0.249210233,0.313613666,0.41898516,0
1,13,1,0,23,0.012883804,0.368020322,0.341198274,0.277897601,0
1,14,1,0,14,0.009163689,0.193054767,0.797781544,0,0
1,15,1,0,21,0.018914495,0.631362106,0.349723399,0,0
1,16,1,0,14,0.007869342,0.135938184,0.856192474,0,0
1,17,1,0,17,0.008939565,0.612740857,0.378319578,0,0
1,18,1,0,19,0.009994805,0.311865188,0.678140007,0,0
1,19,1,0,18,0.002973545,0.335381203,0.661645252,0,0
1,20,1,0,15,0.012538943,0.641699129,0.345761928,0,0
1,21,1,0,21,0.000476908,0.897292794,0.102230298,0,0
1,22,1,0,13,0.004859326,0.200583536,0.794557138,0,0
1,23,1,0,14,0.011470727,0.254299614,0.734229659,0,0
1,24,1,0,14,0.012565235,0.748806816,0.23862795,0,0
1,25,1,0,18,0.008987218,0.190474102,0.800538679,0,0
1,26,1,0,14,0.00190518,0.255259612,0.742835208,0,0
1,27,1,0,23,0.112083565,0.290024105,0.59789233,0,0
1,28,1,0,14,0.017186652,0.524147628,0.45866572,0,0
1,29,1,0,17,0.03466543,0.96533457,0,0,0
1,30,1,0,18,0.015984087,0.431611236,0.552404677,0,0
1,31,1,0,20,0.014766999,0.452533177,0.532699825,0,0
1,32,1,0,10,0.026916153,0.973083847,0,0,0
1,33,1,0,15,0.004333747,0.17479991,0.820866342,0,0
1,34,1,0,18,0.033289753,0.146668829,0.424263615,0.395777803,0
1,35,1,0,8,0.000542871,0.288318068,0.289473684,0.421665377,0
1,36,1,0,12,0.014047751,0.850188675,0.135763575,0,0
1,37,1,0,8,0.045095705,0.954904295,0,0,0
1,38,1,0,16,0.003892412,0.996107588,0,0,0
1,39,1,0,10,0.001840162,0.998159838,0,0,0
1,40,1,0,10,0.006404388,0.256721129,0.736874483,0,0
1,41,1,0,13,0.004182523,0.787804265,0.208013212,0,0
1,42,1,0,8,0.186773849,0.813226151,0,0,0
1,1,2,0,11,0,0.008478309,0.028958379,0.962563312,0
1,4,2,0,1,0,0,0,1,0
1,5,2,0,5,0,0,0,1,0
1,6,2,0,1,0,0,1,0,0
1,7,2,0,3,0,0,0,1,0
1,8,2,0,4,0,0,0,1,0
1,9,2,0,5,0,0,0.52032967,0.47967033,0
1,10,2,0,10,0,0.025355343,0.919141441,0.055503215,0
1,11,2,0,13,0,0.079015873,0.253269841,0.667714286,0
1,12,2,0,15,0,0.118048924,0.52732682,0.354624256,0
1,13,2,0,9,0,0,0.389348262,0.610651738,0
1,14,2,0,6,0,0.037312995,0.135934292,0.826752713,0
1,15,2,0,13,0,0.05348024,0.748496969,0.198022791,0
1,16,2,0,10,0,0,0.987594583,0.012405417,0
1,17,2,0,10,0,0.060187173,0.457857531,0.481955296,0
1,18,2,0,18,0,0.48878988,0.483690304,0.027519817,0
1,19,2,0,27,0,0.024672476,0.748707009,0.226620515,0
1,20,2,0,23,0,0,0.914515913,0.085484087,0
1,21,2,0,25,0,0,0.727446715,0.272553285,0
1,22,2,0,9,0,0.011782468,0.740134403,0.248083129,0
1,23,2,0,8,0,0,0.907140939,0.092859061,0
1,24,2,0,9,0,0.010592885,0.743841897,0.245565217,0
1,25,2,0,14,0,0.169720858,0.079624673,0.75065447,0
1,26,2,0,18,0,0.726373711,0.273626289,0,0
1,27,2,0,16,0.000952303,0.0034555,0.79544527,0.200146927,0
1,28,2,0,6,0,0.039189078,0.853606382,0.10720454,0
1,29,2,0,8,0.003741315,0,0.499910921,0.496347764,0
1,30,2,0,17,0,0,0.632394925,0.367605075,0
1,31,2,0,9,0,0,0.65259962,0.34740038,0
1,32,2,0,30,0,0.040697486,0.948485972,0.010816542,0
1,33,2,0,24,0,0.028364124,0.971635876,0,0
1,34,2,0,25,0,0.003060896,0.994186488,0.002752615,0
1,35,2,0,16,0,0.00610387,0.956935741,0.036960389,0
1,36,2,0,13,0,0.076699834,0.521440417,0.401859749,0
1,37,2,0,8,0,0,1,0,0
1,38,2,0,10,0,0,0.680453379,0.319546621,0
1,39,2,0,13,0,0,1,0,0
1,40,2,0,8,0,0,0.665778394,0.334221606,0
1,41,2,0,5,0,0,0.27750029,0.72249971,0
1,42,2,0,17,0,0.716833264,0.283166736,0,0
1,1,3,0,27,0,0.287901552,0.214753478,0.49734497,0
1,2,3,0,13,0,0,0.525861612,0.474138388,0
1,3,3,0,5,0,0,0.4861719,0.5138281,0
1,4,3,0,2,0.023734004,0,0.976265996,0,0
1,5,3,0,5,0,0.056822638,0.683603451,0.259573912,0
1,6,3,0,1,0,0,1,0,0
1,7,3,0,3,0,0.267798898,0.732201102,0,0
